,subtitle,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,has_lift,is_exterior,has_terrace,has_parking,full_title,years_of_saving_for_26_35,years_of_saving_for_36_45,years_of_saving_for_46_55,years_of_saving_for_56_65
11517,Prosperidad,144.0,3,2.0,3,509000,1.0,1.0,0.0,0,"calle Clara del Rey, 11, Prosperidad, Madrid",24.93161705551086,39.37738246505718,14.400557620817844,5.027579493835172
11518,Chamartín,114.0,2,1.0,1,495000,1.0,1.0,0.0,1,"Bernabéu-Hispanoamérica, Chamartín, Madrid",24.255832662912308,38.31003811944092,14.010223048327138,4.891304347826087
11519,Chamartín,118.0,3,2.0,3,475000,1.0,1.0,0.0,1,"Castilla, Chamartín, Madrid",23.29042638777152,36.785260482846255,13.452602230483272,4.696625567813109
11520,Chamartín,303.0,5,3.0,2,3000000,1.0,1.0,0.0,1,"Bernabéu-Hispanoamérica, Chamartín, Madrid",145.17296862429606,229.2884371029225,83.85223048327137,29.274821544451655
11521,Chamartín,240.0,3,3.0,3,1695000,1.0,1.0,1.0,1,"Dúplex en venta en Nueva España, Chamartín, Madrid",82.1802091713596,129.7966963151207,47.46747211895911,16.5720311486048
11522,Chamartín,112.0,2,2.0,8,799000,1.0,1.0,0.0,0,"El Viso, Chamartín, Madrid",38.93000804505229,61.486658195679794,22.486059479553905,7.8504218040233615
11523,Castilla,62.0,2,1.0,2,270000,1.0,1.0,0.0,0,"paseo de la Castellana, Castilla, Madrid",13.39501206757844,21.156289707750954,7.7369888475836435,2.701168072680078
11524,Castilla,81.0,3,1.0,6,355000,1.0,1.0,1.0,0,"calle del Padre Francisco Palau y Quer, Castilla, Madrid",17.49798873692679,27.63659466327827,10.106877323420074,3.528552887735237
11525,El Viso,68.0,1,1.0,5,501000,1.0,1.0,1.0,1,"Ático en venta en calle de Felipe Campos, 10, El Viso, Madrid",24.545454545454547,38.76747141041931,14.177509293680297,4.949707981829981
11526,El Viso,115.0,4,2.0,2,575000,1.0,1.0,0.0,0,"calle de Joaquín Costa, El Viso, Madrid",28.117457763475464,44.409148665819565,16.240706319702603,5.670019467878001
11527,Ciudad Jardín,84.0,2,2.0,2,495000,1.0,1.0,0.0,1,"calle de Matilde Díez, Ciudad Jardín, Madrid",24.255832662912308,38.31003811944092,14.010223048327138,4.891304347826087
11528,Castilla,193.0,4,3.0,3,715000,1.0,1.0,1.0,0,"paseo de la Castellana, 258, Castilla, Madrid",34.87530168946098,55.08259212198221,20.144052044609666,7.032770927968851
11529,Prosperidad,66.0,3,1.0,4,335000,1.0,1.0,0.0,0,"calle de López de Hoyos, Prosperidad, Madrid",16.532582461786003,26.11181702668361,9.549256505576208,3.3338741077222585
11530,Castilla,337.0,5,4.0,1,1400000,1.0,1.0,1.0,1,"avenida Burgos, Castilla, Madrid",67.94046661303298,107.30622617534942,39.24256505576208,13.700519143413368
11531,Nueva España,147.0,4,3.0,4,825000,1.0,1.0,1.0,0,"paseo de la Castellana, Nueva España, Madrid",40.18503620273532,63.46886912325286,23.210966542750928,8.103504218040234
11532,Chamartín,38.0,1,1.0,0,218400,1.0,1.0,0.0,0,"Urb. Prosperidad, Prosperidad, Chamartín, Madrid",10.904263877715206,17.222363405336722,6.298327137546468,2.1988968202465933
11533,Chamartín,256.0,4,3.0,2,1280000,1.0,1.0,0.0,1,"Nueva España, Chamartín, Madrid",62.148028962188256,98.15756035578144,35.896840148698885,12.532446463335496
11534,Chamartín,86.0,1,2.0,7,590000,1.0,1.0,0.0,1,"El Viso, Chamartín, Madrid",28.841512469831056,45.552731893265566,16.6589219330855,5.816028552887735
11535,Bernabéu-Hispanoamérica,223.0,4,4.0,5,1250000,1.0,1.0,0.0,1,"plaza DE LA REPUBLICA DE ECUADOR, 8, Bernabéu-Hispanoamérica, Madrid",60.69991954947707,95.87039390088945,35.06040892193309,12.240428293316029
11536,Castilla,215.0,4,3.0,7,899000,1.0,1.0,0.0,1,"paseo de la Castellana, 240, Castilla, Madrid",43.757039420756236,69.11054637865311,25.274163568773233,8.823815704088254
11537,Bernabéu-Hispanoamérica,82.0,3,1.0,2,398000,1.0,1.0,0.0,0,"calle de Colombia, Bernabéu-Hispanoamérica, Madrid",19.573612228479487,30.914866581956797,11.305762081784387,3.947112264763141
11538,Prosperidad,97.0,2,2.0,1,440000,1.0,1.0,0.0,1,"calle de Santa Hortensia, 52, Prosperidad, Madrid",21.60096540627514,34.11689961880559,12.476765799256505,4.355937702790396
11539,Ciudad Jardín,124.0,3,2.0,5,450000,1.0,1.0,1.0,0,"calle de Marcenado, Ciudad Jardín, Madrid",22.083668543845533,34.87928843710292,12.75557620817844,4.453277092796885
11540,Nueva España,84.0,3,2.0,1,398000,1.0,1.0,0.0,1,"calle Prieto Ureña, Nueva España, Madrid",19.573612228479487,30.914866581956797,11.305762081784387,3.947112264763141
11541,Prosperidad,55.0,2,1.0,1,269000,0.0,1.0,1.0,0,"calle Francisco Vivancos, 6, Prosperidad, Madrid",13.3467417538214,21.08005082592122,7.70910780669145,2.691434133679429
11542,Chamartín,133.0,2,2.0,4,695000,1.0,1.0,0.0,1,"Nueva España, Chamartín, Madrid",33.9098954143202,53.557814485387546,19.5864312267658,6.838092147955873
11543,Chamartín,300.0,3,3.0,2,1550000,1.0,1.0,0.0,1,"El Viso, Chamartín, Madrid",75.1810136765889,118.7420584498094,43.424721189591075,15.160609993510707
11544,Chamartín,126.0,3,2.0,1,540000,1.0,1.0,1.0,0,"Bernabéu-Hispanoamérica, Chamartín, Madrid",26.427996781979083,41.74078780177891,15.264869888475836,5.329331602855289
11545,Chamartín,160.0,3,2.0,1,998000,1.0,1.0,1.0,1,"Nueva España, Chamartín, Madrid",48.53580048270314,76.65819567979669,28.03438661710037,9.787475665152499
11546,Chamartín,245.0,5,4.0,5,1100000,1.0,1.0,1.0,0,"Nueva España, Chamartín, Madrid",53.45937248592116,84.43456162642948,30.87825278810409,10.78033744321869
11547,Chamartín,177.0,4,3.0,4,870000,1.0,1.0,1.0,0,"El Viso, Chamartín, Madrid",42.35720032180209,66.89961880559085,24.46561338289963,8.541531473069435
11548,Chamartín,115.0,2,2.0,1,650000,1.0,1.0,1.0,0,"Bernabéu-Hispanoamérica, Chamartín, Madrid",31.73773129525342,50.12706480304956,18.3317843866171,6.400064892926671
11549,Chamartín,170.0,2,3.0,0,1070000,1.0,0.0,1.0,0,"Urb. Chamartin, El Viso, Chamartín, Madrid",52.011263073209975,82.14739517153748,30.04182156133829,10.488319273199222
11550,Chamartín,140.0,4,3.0,1,760000,1.0,1.0,0.0,0,"Bernabéu-Hispanoamérica, Chamartín, Madrid",37.047465808527754,58.513341804320206,21.398698884758364,7.470798182998053
11551,El Viso,129.0,1,3.0,0,1070000,1.0,1.0,1.0,0,"calle serrano, El Viso, Madrid",52.011263073209975,82.14739517153748,30.04182156133829,10.488319273199222
11552,Chamartín,310.0,4,5.0,4,2700000,1.0,1.0,0.0,1,"Nueva España, Chamartín, Madrid",130.69187449718424,206.41677255400253,75.48791821561338,26.354639844256976
11553,Chamartín,420.0,4,5.0,4,2250000,1.0,1.0,1.0,1,"Ático en venta en Nueva España, Chamartín, Madrid",108.97023330651649,172.1092757306226,62.94144981412639,21.974367293964956
11554,Chamartín,300.0,4,3.0,0,1870000,1.0,1.0,1.0,1,"El Viso, Chamartín, Madrid",90.62751407884151,143.13850063532402,52.34665427509294,18.275470473718364
11555,Nueva España,116.0,3,2.0,0,475000,1.0,1.0,1.0,0,"calle Santa María Magdalena, Nueva España, Madrid",23.29042638777152,36.785260482846255,13.452602230483272,4.696625567813109
11556,Chamartín,225.0,4,3.0,2,1080000,1.0,1.0,0.0,1,"Nueva España, Chamartín, Madrid",52.49396621078037,82.90978398983482,30.320631970260223,10.585658663205711
11557,Nueva España,430.0,4,5.0,4,2250000,1.0,1.0,1.0,1,"Dúplex en venta en Alfonso XIII, Nueva España, Madrid",108.97023330651649,172.1092757306226,62.94144981412639,21.974367293964956
11558,Chamartín,128.0,3,3.0,1,850000,1.0,1.0,1.0,1,"Bernabéu-Hispanoamérica, Chamartín, Madrid",41.3917940466613,65.37484116899618,23.90799256505576,8.346852693056457
11559,Nueva España,259.0,4,3.0,3,1075000,1.0,1.0,1.0,1,"calle Francisco Suárez, Nueva España, Madrid",52.25261464199517,82.52858958068614,30.181226765799256,10.536988968202467
11560,Chamartín,387.0,6,4.0,1,1400000,1.0,1.0,0.0,1,"Dúplex en venta en Castilla, Chamartín, Madrid",67.94046661303298,107.30622617534942,39.24256505576208,13.700519143413368
11561,Prosperidad,132.0,4,2.0,5,543000,1.0,1.0,0.0,0,"calle de Luis de Salazar, 5, Prosperidad, Madrid",26.5728077232502,41.96950444726811,15.348513011152416,5.358533419857236
11562,Bernabéu-Hispanoamérica,180.0,3,3.0,3,1450000,1.0,1.0,0.0,1,"calle Herreros de Tejada, 20, Bernabéu-Hispanoamérica, Madrid",70.35398230088495,111.11817026683609,40.636617100371744,14.187216093445814
11563,Prosperidad,106.0,4,1.0,3,451000,1.0,0.0,0.0,0,"calle Clara del Rey, Prosperidad, Madrid",22.131938857602574,34.95552731893265,12.783457249070633,4.463011031797534
11564,Bernabéu-Hispanoamérica,260.0,5,4.0,1,1450000,1.0,1.0,1.0,1,"calle Rafael Salgado, 3, Bernabéu-Hispanoamérica, Madrid",70.35398230088495,111.11817026683609,40.636617100371744,14.187216093445814
11565,Bernabéu-Hispanoamérica,110.0,3,2.0,6,690000,1.0,1.0,1.0,1,"paseo de la Habana, 144, Bernabéu-Hispanoamérica, Madrid",33.668543845535,53.17662007623888,19.447026022304833,6.789422452952628
11566,Chamartín,374.0,5,4.0,3,2490000,1.0,1.0,1.0,1,"El Viso, Chamartín, Madrid",120.55510860820596,190.40660736975858,69.63289962825279,24.3105126541207
11567,Nueva España,240.0,3,3.0,3,1695000,1.0,1.0,1.0,1,"Ático en venta en calle Triana - Chamartín, Nueva España, Madrid",82.1802091713596,129.7966963151207,47.46747211895911,16.5720311486048
11568,Bernabéu-Hispanoamérica,202.0,4,3.0,5,1740000,1.0,1.0,0.0,1,"calle Herreros de Tejada, 20, Bernabéu-Hispanoamérica, Madrid",84.35237329042639,133.22744599745872,48.72211895910781,17.010058403634005
11569,El Viso,122.0,3,2.0,3,575000,1.0,1.0,0.0,0,"Francisco Silvela, 124, El Viso, Madrid",28.117457763475464,44.409148665819565,16.240706319702603,5.670019467878001
11570,Chamartín,116.0,3,2.0,3,700000,1.0,1.0,1.0,0,"El Viso, Chamartín, Madrid",34.15124698310539,53.939008894536215,19.725836431226767,6.8867618429591175
11571,Chamartín,135.0,4,2.0,3,575000,1.0,1.0,0.0,0,"Prosperidad, Chamartín, Madrid",28.117457763475464,44.409148665819565,16.240706319702603,5.670019467878001
11572,Prosperidad,108.0,3,2.0,2,339000,0.0,1.0,1.0,0,"calle Zabaleta, 61, Prosperidad, Madrid",16.72566371681416,26.41677255400254,9.660780669144982,3.372809863724854
11573,Bernabéu-Hispanoamérica,100.0,3,2.0,2,490000,1.0,1.0,1.0,1,"calle de Colombia, Bernabéu-Hispanoamérica, Madrid",24.014481094127113,37.92884371029225,13.87081784386617,4.842634652822842
11574,Bernabéu-Hispanoamérica,135.0,4,2.0,2,700000,1.0,1.0,1.0,1,"calle de Puerto Rico, Bernabéu-Hispanoamérica, Madrid",34.15124698310539,53.939008894536215,19.725836431226767,6.8867618429591175
11575,Bernabéu-Hispanoamérica,146.0,5,3.0,2,698700,1.0,1.0,1.0,1,"Victor de la Serna, 34, Bernabéu-Hispanoamérica, Madrid",34.08849557522124,53.83989834815756,19.689591078066915,6.874107722258274
11576,Bernabéu-Hispanoamérica,87.0,2,2.0,5,623000,1.0,1.0,1.0,1,"RAMON DE SANTILLAN, Bernabéu-Hispanoamérica, Madrid",30.434432823813356,48.06861499364676,17.578996282527882,6.13724853990915
11577,Chamartín,177.0,3,3.0,1,899000,1.0,1.0,0.0,1,"Nueva España, Chamartín, Madrid",43.757039420756236,69.11054637865311,25.274163568773233,8.823815704088254
11578,El Viso,59.0,0,1.0,7,374000,1.0,1.0,0.0,0,"Estudio en venta en paseo de la Habana, El Viso, Madrid",18.41512469831054,29.085133418043203,10.636617100371748,3.7134977287475666
11579,Prosperidad,175.0,4,3.0,1,749000,1.0,1.0,0.0,0,"calle de Canillas, 1, Prosperidad, Madrid",36.51649235720032,57.674714104193136,21.09200743494424,7.363724853990915
11580,Bernabéu-Hispanoamérica,141.0,4,3.0,7,860000,1.0,1.0,1.0,0,"avenida Alberto Alcocer, Bernabéu-Hispanoamérica, Madrid",41.8744971842317,66.13722998729352,24.186802973977695,8.444192083062946
11581,El Viso,60.0,2,1.0,4,445000,1.0,1.0,0.0,0,"paseo de la Habana, El Viso, Madrid",21.84231697506034,34.49809402795426,12.616171003717472,4.40460739779364
11582,Chamartín,177.0,3,3.0,1,899000,1.0,1.0,0.0,1,"Nueva España, Chamartín, Madrid",43.757039420756236,69.11054637865311,25.274163568773233,8.823815704088254
11583,Chamartín,88.0,3,1.0,6,550000,1.0,1.0,0.0,0,"Nueva España, Chamartín, Madrid",26.910699919549476,42.50317662007624,15.543680297397769,5.426670992861778
11584,Chamartín,172.0,4,3.0,2,799000,1.0,1.0,0.0,1,"Bernabéu-Hispanoamérica, Chamartín, Madrid",38.93000804505229,61.486658195679794,22.486059479553905,7.8504218040233615
11585,Chamartín,321.0,3,3.0,1,2400000,1.0,1.0,1.0,1,"El Viso, Chamartín, Madrid",116.2107803700724,183.5451080050826,67.1236059479554,23.434458144062297
11586,Chamartín,96.0,1,1.0,1,780000,1.0,1.0,1.0,0,"El Viso, Chamartín, Madrid",38.01287208366854,60.03811944091487,21.95631970260223,7.665476963011032
11587,Chamartín,93.0,3,2.0,2,515000,1.0,1.0,1.0,0,"El Viso, Chamartín, Madrid",25.221238938053098,39.83481575603558,14.567843866171003,5.085983127839065
11588,Bernabéu-Hispanoamérica,82.0,2,1.0,2,370000,1.0,0.0,0.0,0,"Colombia, Bernabéu-Hispanoamérica, Madrid",18.22204344328238,28.780177890724268,10.525092936802974,3.674561972744971
11589,Bernabéu-Hispanoamérica,76.0,0,1.0,0,180000,1.0,1.0,0.0,0,"Estudio en venta en calle de Colombia, 25, Bernabéu-Hispanoamérica, Madrid",9.05068382944489,14.294790343074968,5.227695167286245,1.8251135626216743
11590,Prosperidad,151.0,4,3.0,8,740000,1.0,1.0,0.0,0,"avenida de América, 25, Prosperidad, Madrid",36.08205953338697,56.98856416772554,20.8410780669145,7.276119402985074
11591,Prosperidad,99.0,2,2.0,4,583000,1.0,1.0,0.0,0,"calle Santa Hortensia , 58, Prosperidad, Madrid",28.503620273531777,45.019059720457435,16.463754646840147,5.747890979883192
11592,Chamartín,365.0,4,5.0,3,2400000,1.0,1.0,0.0,1,"Nueva España, Chamartín, Madrid",116.2107803700724,183.5451080050826,67.1236059479554,23.434458144062297
11593,El Viso,200.0,4,4.0,6,1600000,1.0,1.0,1.0,0,"Calle Segre, El Viso, Madrid",77.59452936444087,122.55400254129606,44.81877323420074,15.647306943543153
11594,Nueva España,527.0,5,4.0,3,1950000,1.0,1.0,1.0,1,"Dúplex en venta en paseo de la Habana, Nueva España, Madrid",94.48913917940466,149.23761118170268,54.5771375464684,19.054185593770278
11595,El Viso,186.0,3,2.0,9,1098000,1.0,1.0,1.0,0,"Ático en venta en paseo de la Castellana, El Viso, Madrid",53.36283185840708,84.28208386277001,30.8224907063197,10.76086956521739
11596,Prosperidad,139.0,3,2.0,2,595000,1.0,1.0,0.0,0,"calle Clara del Rey, Prosperidad, Madrid",29.08286403861625,45.93392630241423,16.79832713754647,5.8646982478909795
11597,Nueva España,89.0,3,2.0,1,700000,1.0,1.0,1.0,0,"Ático en venta en avenida de Alberto de Alcocer, Nueva España, Madrid",34.15124698310539,53.939008894536215,19.725836431226767,6.8867618429591175
11598,Chamartín,166.0,4,3.0,4,1200000,1.0,1.0,1.0,1,"El Viso, Chamartín, Madrid",58.286403861625104,92.0584498094028,33.66635687732342,11.753731343283581
11599,Prosperidad,100.0,4,2.0,6,414520,1.0,1.0,1.0,0,"avenida de América, 17, Prosperidad, Madrid",20.37103781174578,32.17433290978399,11.766356877323421,4.1079169370538615
11600,El Viso,108.0,3,2.0,2,585000,1.0,1.0,1.0,0,"calle San Julio, 3, El Viso, Madrid",28.600160901045857,45.1715374841169,16.519516728624534,5.76735885788449
11601,Prosperidad,136.0,4,2.0,1,475000,1.0,1.0,0.0,1,"calle Alustante, 26, Prosperidad, Madrid",23.29042638777152,36.785260482846255,13.452602230483272,4.696625567813109
11602,Bernabéu-Hispanoamérica,202.0,4,4.0,6,1899000,1.0,1.0,0.0,1,"calle Herreros de Tejada, Bernabéu-Hispanoamérica, Madrid",92.02735317779566,145.34942820838629,53.155204460966544,18.557754704737185
11603,Prosperidad,94.0,2,2.0,4,561000,1.0,1.0,0.0,0,"calle Santa Hortensia , 58, Prosperidad, Madrid",27.44167337087691,43.3418043202033,15.850371747211897,5.533744321868916
11604,Prosperidad,96.0,2,2.0,1,551000,1.0,1.0,0.0,0,"calle Santa Hortensia , 58, Prosperidad, Madrid",26.958970233306516,42.57941550190597,15.571561338289962,5.436404931862427
11605,Prosperidad,69.0,1,1.0,0,358000,1.0,1.0,0.0,0,"calle Santa Hortensia , 58, Prosperidad, Madrid",17.642799678197907,27.86531130876747,10.190520446096654,3.557754704737184
11606,Prosperidad,94.0,2,2.0,2,545000,1.0,1.0,0.0,0,"calle Santa Hortensia , 58, Prosperidad, Madrid",26.66934835076428,42.12198221092757,15.404275092936803,5.378001297858534
11607,Prosperidad,100.0,2,2.0,3,575000,1.0,1.0,0.0,0,"calle Santa Hortensia , 58, Prosperidad, Madrid",28.117457763475464,44.409148665819565,16.240706319702603,5.670019467878001
11608,Prosperidad,99.0,2,2.0,2,564000,1.0,1.0,0.0,0,"calle Santa Hortensia , 58, Prosperidad, Madrid",27.58648431214803,43.5705209656925,15.934014869888475,5.562946138870863
11609,Prosperidad,94.0,2,2.0,1,537000,1.0,1.0,0.0,0,"calle Santa Hortensia , 58, Prosperidad, Madrid",26.283185840707965,41.51207115628971,15.181226765799256,5.300129785853342
11610,Prosperidad,96.0,2,2.0,3,567000,1.0,1.0,0.0,0,"calle Santa Hortensia , 58, Prosperidad, Madrid",27.731295253419148,43.7992376111817,16.017657992565056,5.59214795587281
11611,Prosperidad,99.0,2,2.0,1,557000,1.0,1.0,0.0,0,"calle Santa Hortensia , 58, Prosperidad, Madrid",27.24859211584875,43.03684879288437,15.738847583643123,5.494808565866321
11612,Prosperidad,99.0,2,2.0,3,572000,1.0,1.0,0.0,0,"calle Santa Hortensia , 58, Prosperidad, Madrid",27.972646822204343,44.18043202033037,16.157063197026023,5.640817650876055
11613,Prosperidad,97.0,2,2.0,0,490000,1.0,1.0,0.0,0,"calle Santa Hortensia , 58, Prosperidad, Madrid",24.014481094127113,37.92884371029225,13.87081784386617,4.842634652822842
11614,Prosperidad,94.0,2,2.0,3,553000,1.0,1.0,0.0,0,"calle Santa Hortensia , 58, Prosperidad, Madrid",27.055510860820597,42.73189326556544,15.62732342007435,5.455872809863725
11615,Prosperidad,96.0,2,2.0,2,559000,1.0,1.0,0.0,0,"calle Santa Hortensia , 58, Prosperidad, Madrid",27.345132743362832,43.18932655654384,15.79460966542751,5.514276443867619
11616,Chamartín,209.0,5,3.0,8,995000,1.0,1.0,1.0,1,"Bernabéu-Hispanoamérica, Chamartín, Madrid",48.39098954143202,76.42947903430749,27.950743494423794,9.758273848150552
11617,Chamartín,171.0,3,3.0,2,1450000,1.0,1.0,0.0,1,"Bernabéu-Hispanoamérica, Chamartín, Madrid",70.35398230088495,111.11817026683609,40.636617100371744,14.187216093445814
11618,Chamartín,212.0,3,3.0,0,1195000,1.0,1.0,1.0,1,"El Viso, Chamartín, Madrid",58.045052292839905,91.67725540025413,33.52695167286245,11.705061648280337
11619,Chamartín,420.0,4,3.0,4,1995000,1.0,1.0,1.0,1,"Nueva España, Chamartín, Madrid",96.66130329847144,152.66836086404066,55.8317843866171,19.492212848799483
11620,Castilla,120.0,3,2.0,6,380000,1.0,1.0,0.0,0,"calle de Mauricio Legendre, Castilla, Madrid",18.704746580852774,29.5425667090216,10.803903345724907,3.77190136275146
11621,Bernabéu-Hispanoamérica,166.0,4,3.0,3,860000,1.0,1.0,1.0,1,"calle Manuel de Falla, Bernabéu-Hispanoamérica, Madrid",41.8744971842317,66.13722998729352,24.186802973977695,8.444192083062946
11622,El Viso,511.0,6,4.0,2,2900000,1.0,1.0,0.0,0,"paseo de la Castellana, El Viso, Madrid",140.34593724859212,221.66454891994917,81.06412639405204,28.301427644386763
11623,Chamartín,260.0,4,4.0,4,1750000,1.0,1.0,1.0,1,"Nueva España, Chamartín, Madrid",84.83507642799678,133.98983481575604,49.00092936802974,17.107397793640494
11624,Chamartín,107.0,2,1.0,2,580000,1.0,1.0,0.0,0,"El Viso, Chamartín, Madrid",28.35880933226066,44.790343074968234,16.380111524163567,5.718689162881246
11625,Chamartín,157.0,4,2.0,2,650000,1.0,1.0,1.0,0,"Bernabéu-Hispanoamérica, Chamartín, Madrid",31.73773129525342,50.12706480304956,18.3317843866171,6.400064892926671
11626,Chamartín,113.0,3,2.0,2,645000,1.0,1.0,0.0,0,"El Viso, Chamartín, Madrid",31.496379726468223,49.74587039390089,18.192379182156134,6.351395197923426
11627,Chamartín,146.0,4,3.0,4,840000,1.0,1.0,1.0,0,"Bernabéu-Hispanoamérica, Chamartín, Madrid",40.90909090909091,64.61245235069886,23.62918215613383,8.249513303049968
11628,Chamartín,165.0,4,3.0,5,920000,1.0,1.0,1.0,1,"Bernabéu-Hispanoamérica, Chamartín, Madrid",44.770716009654066,70.71156289707751,25.859665427509295,9.028228423101883
11629,Bernabéu-Hispanoamérica,177.0,3,2.0,4,820000,1.0,1.0,0.0,0,"JILOCA, Bernabéu-Hispanoamérica, Madrid",39.94368463395012,63.087674714104196,23.071561338289964,8.05483452303699
11630,Castilla,205.0,5,3.0,4,895000,1.0,1.0,1.0,1,"calle de Enrique Larreta, Castilla, Madrid",43.563958165728074,68.80559085133417,25.162639405204462,8.784879948085658
11631,Nueva España,107.0,1,1.0,3,850000,1.0,1.0,1.0,1,"calle del abedul, Nueva España, Madrid",41.3917940466613,65.37484116899618,23.90799256505576,8.346852693056457
11632,Prosperidad,36.0,0,1.0,3,254000,1.0,1.0,0.0,0,"Estudio en venta en calle francisco vivancos, Prosperidad, Madrid",12.622687047465808,19.93646759847522,7.29089219330855,2.545425048669695
11633,El Viso,81.0,1,1.0,1,750000,1.0,1.0,1.0,0,"calle alfonso rodríguez santamaría, El Viso, Madrid",36.564762670957364,57.750952986022874,21.119888475836433,7.373458792991564
11634,Nueva España,562.0,6,5.0,1,1700000,1.0,1.0,1.0,1,"calle prieto ureña, Nueva España, Madrid",82.42156074014481,130.1778907242694,47.60687732342007,16.620700843608045
11635,Chamartín,291.0,5,4.0,5,1490000,1.0,1.0,1.0,1,"Bernabéu-Hispanoamérica, Chamartín, Madrid",72.28479485116654,114.16772554002542,41.75185873605948,14.57657365347177
11636,Chamartín,75.0,1,1.0,0,251000,1.0,1.0,0.0,0,"Prosperidad, Chamartín, Madrid",12.47787610619469,19.70775095298602,7.2072490706319705,2.516223231667748
11637,Chamartín,287.0,4,4.0,7,1490000,1.0,1.0,1.0,1,"El Viso, Chamartín, Madrid",72.28479485116654,114.16772554002542,41.75185873605948,14.57657365347177
11638,Chamartín,250.0,4,4.0,2,1250000,1.0,1.0,0.0,0,"El Viso, Chamartín, Madrid",60.69991954947707,95.87039390088945,35.06040892193309,12.240428293316029
11639,Chamartín,180.0,2,3.0,1,1150000,1.0,1.0,0.0,1,"Dúplex en venta en El Viso, Chamartín, Madrid",55.87288817377313,88.24650571791614,32.27230483271376,11.267034393251135
11640,Chamartín,159.0,2,3.0,3,1280000,1.0,1.0,0.0,1,"El Viso, Chamartín, Madrid",62.148028962188256,98.15756035578144,35.896840148698885,12.532446463335496
11641,Chamartín,358.0,4,5.0,5,4500000,1.0,1.0,0.0,1,"El Viso, Chamartín, Madrid",217.5784392598552,343.6467598475222,125.67379182156134,43.87573004542505
11642,Chamartín,264.0,4,3.0,3,2080000,1.0,1.0,1.0,1,"El Viso, Chamartín, Madrid",100.76427996781979,159.14866581956798,58.201672862453535,20.31959766385464
11643,Castilla,85.0,2,1.0,3,365000,1.0,1.0,0.0,0,"calle de Manuel Ferrero, Castilla, Madrid",17.980691874497186,28.398983481575602,10.385687732342008,3.625892277741726
11644,Chamartín,230.0,3,3.0,2,2200000,1.0,1.0,1.0,1,"El Viso, Chamartín, Madrid",106.55671761866452,168.29733163913596,61.54739776951673,21.48767034393251
11645,Chamartín,240.0,3,3.0,1,2400000,1.0,1.0,1.0,1,"El Viso, Chamartín, Madrid",116.2107803700724,183.5451080050826,67.1236059479554,23.434458144062297
11646,Chamartín,316.0,5,4.0,6,1750000,1.0,1.0,1.0,0,"El Viso, Chamartín, Madrid",84.83507642799678,133.98983481575604,49.00092936802974,17.107397793640494
11647,Chamartín,104.0,3,1.0,0,320000,0.0,1.0,0.0,0,"Bernabéu-Hispanoamérica, Chamartín, Madrid",15.80852775543041,24.968233799237613,9.131040892193308,3.1878650227125243
11648,Chamartín,90.0,2,2.0,4,445000,1.0,1.0,1.0,0,"Prosperidad, Chamartín, Madrid",21.84231697506034,34.49809402795426,12.616171003717472,4.40460739779364
11649,El Viso,119.0,3,2.0,1,749990,1.0,1.0,0.0,0,"Dúplex en venta en calle de Gabriel Lobo, El Viso, Madrid",36.56427996781979,57.75019059720458,21.11960966542751,7.373361453601558
11650,Castilla,188.0,4,3.0,1,950000,1.0,1.0,0.0,1,"calle Buganvilla, Castilla, Madrid",46.21882542236524,72.9987293519695,26.69609665427509,9.32024659312135
11651,Prosperidad,146.0,4,2.0,3,579000,1.0,1.0,1.0,1,"avenida de America, Prosperidad, Madrid",28.31053901850362,44.7141041931385,16.352230483271377,5.708955223880597
11652,Bernabéu-Hispanoamérica,58.0,1,1.0,4,390000,1.0,1.0,1.0,0,"paseo DE LA HABANA s/n, Bernabéu-Hispanoamérica, Madrid",19.18744971842317,30.30495552731893,11.08271375464684,3.8692407527579493
11653,Bernabéu-Hispanoamérica,240.0,3,3.0,2,2200000,1.0,1.0,1.0,1,"paseo DE LA CASTELLANA s/n, Bernabéu-Hispanoamérica, Madrid",106.55671761866452,168.29733163913596,61.54739776951673,21.48767034393251
11654,Chamartín,100.0,2,2.0,3,385000,1.0,1.0,0.0,0,"Prosperidad, Chamartín, Madrid",18.946098149637972,29.923761118170265,10.943308550185874,3.8205710577547047
11655,Prosperidad,112.0,3,2.0,1,470000,1.0,1.0,0.0,1,"calle Corazón de María, Prosperidad, Madrid",23.049074818986323,36.404066073697585,13.313197026022305,4.647955872809864
11656,Chamartín,330.0,5,4.0,9,1480000,1.0,1.0,1.0,1,"Bernabéu-Hispanoamérica, Chamartín, Madrid",71.80209171359614,113.40533672172808,41.47304832713755,14.479234263465282
11657,Chamartín,216.0,6,3.0,2,625000,1.0,1.0,0.0,0,"Bernabéu-Hispanoamérica, Chamartín, Madrid",30.530973451327434,48.221092757306224,17.63475836431227,6.156716417910448
11658,Chamartín,128.0,4,3.0,1,728000,1.0,1.0,0.0,0,"Bernabéu-Hispanoamérica, Chamartín, Madrid",35.5028157683025,56.07369758576874,20.506505576208177,7.159312134977288
11659,Chamartín,360.0,5,4.0,5,1990000,1.0,1.0,0.0,1,"Ático en venta en El Viso, Chamartín, Madrid",96.41995172968625,152.287166454892,55.69237918215613,19.443543153796234
